"date","beach","ecoli","status","rain","DOY"
2017-08-11,"PEB",75.600614104693,"swim",FALSE,2019-08-11
2017-08-11,"PRB",40.2010928920309,"swim",FALSE,2019-08-11
2017-08-11,"WBO",60.9334624882746,"swim",FALSE,2019-08-11
2017-08-12,"BRT",96.9834116624087,"swim",FALSE,2019-08-12
2017-08-12,"MNY",25.1589265032998,"swim",FALSE,2019-08-12
2017-08-12,"PEB",73.3053995774637,"swim",FALSE,2019-08-12
2017-08-12,"PRB",65.108422397461,"swim",FALSE,2019-08-12
2017-08-12,"WBO",112.002774747975,"swim",FALSE,2019-08-12
2017-08-13,"BRT",26.3071686525871,"swim",FALSE,2019-08-13
2017-08-13,"MNY",80.6021936935699,"swim",FALSE,2019-08-13
2017-08-13,"PEB",18.4880348121971,"no swim",TRUE,2019-08-13
2017-08-13,"PRB",41.1226851224625,"no swim",TRUE,2019-08-13
2017-08-13,"WBO",33.658654363386,"no swim",TRUE,2019-08-13
2017-08-14,"BRT",337.763738232446,"no swim",FALSE,2019-08-14
2017-08-14,"MNY",218.262012262898,"no swim",FALSE,2019-08-14
2017-08-14,"PEB",95.2121624791535,"swim",FALSE,2019-08-14
2017-08-14,"PRB",177.743873355202,"no swim",FALSE,2019-08-14
2017-08-14,"WBO",122.213681317465,"no swim",FALSE,2019-08-14
2017-08-15,"BRT",24.3951081893387,"swim",FALSE,2019-08-15
2017-08-15,"MNY",66.4539805948974,"swim",FALSE,2019-08-15
2017-08-15,"PEB",99.0210186454332,"swim",FALSE,2019-08-15
2017-08-15,"PRB",231.52659967354,"no swim",FALSE,2019-08-15
2017-08-15,"WBO",168.561683503239,"no swim",FALSE,2019-08-15
2017-08-16,"BRT",21.689435423954,"swim",FALSE,2019-08-16
2017-08-16,"MNY",50.3440329651021,"swim",FALSE,2019-08-16
2017-08-16,"PEB",31.0369114783072,"swim",FALSE,2019-08-16
2017-08-16,"PRB",68.5346750939765,"swim",FALSE,2019-08-16
2017-08-16,"WBO",58.8185794964254,"swim",FALSE,2019-08-16
2017-08-17,"BRT",16.4375182951723,"swim",FALSE,2019-08-17
2017-08-17,"MNY",47.8938895318699,"swim",FALSE,2019-08-17
2017-08-17,"PEB",20.9127910518255,"swim",FALSE,2019-08-17
2017-08-17,"PRB",31.0369114783072,"swim",FALSE,2019-08-17
2017-08-17,"WBO",36.2967808990371,"swim",FALSE,2019-08-17
2017-08-18,"BRT",139.988336249109,"no swim",TRUE,2019-08-18
2017-08-18,"MNY",283.925842580933,"no swim",TRUE,2019-08-18
2017-08-18,"PEB",36.7683257450509,"no swim",TRUE,2019-08-18
2017-08-18,"PRB",44.5253774490114,"no swim",TRUE,2019-08-18
2017-08-18,"WBO",72.0674660388859,"no swim",TRUE,2019-08-18
2017-08-19,"BRT",86.1738083284986,"no swim",TRUE,2019-08-19
2017-08-19,"MNY",498.448889230334,"no swim",TRUE,2019-08-19
2017-08-19,"PEB",695.023452144996,"no swim",TRUE,2019-08-19
2017-08-19,"PRB",122.170080278424,"no swim",TRUE,2019-08-19
2017-08-19,"WBO",23.0311169782427,"no swim",TRUE,2019-08-19
2017-08-20,"BRT",35.9443181873802,"swim",FALSE,2019-08-20
2017-08-20,"MNY",527.802360231575,"no swim",FALSE,2019-08-20
2017-08-20,"PEB",56.5046900098953,"swim",FALSE,2019-08-20
2017-08-20,"PRB",267.917443291319,"no swim",FALSE,2019-08-20
2017-08-20,"WBO",84.9445524126919,"swim",FALSE,2019-08-20
2017-08-21,"BRT",20.4767251107922,"swim",FALSE,2019-08-21
2017-08-21,"MNY",311.637427261043,"no swim",FALSE,2019-08-21
2017-08-21,"PEB",70.9666820762555,"swim",FALSE,2019-08-21
2017-08-21,"PRB",68.9219012998221,"swim",FALSE,2019-08-21
2017-08-21,"WBO",123.061927385959,"swim",FALSE,2019-08-21
2017-08-22,"BRT",21.689435423954,"swim",FALSE,2019-08-22
2017-08-22,"MNY",74.3239204876235,"no swim",TRUE,2019-08-22
2017-08-22,"PEB",35.1948202893552,"no swim",TRUE,2019-08-22
2017-08-22,"PRB",50.3440329651021,"no swim",TRUE,2019-08-22
2017-08-22,"WBO",28.2523450049477,"swim",FALSE,2019-08-22
2017-08-23,"BRT",9.58731515514183,"swim",FALSE,2019-08-23
2017-08-23,"MNY",58.2738691715238,"no swim",TRUE,2019-08-23
2017-08-23,"PEB",1000,"no swim",TRUE,2019-08-23
2017-08-23,"PRB",27.0192007704123,"no swim",TRUE,2019-08-23
2017-08-23,"WBO",19.4729436123034,"swim",FALSE,2019-08-23
2017-08-24,"BRT",326.50274961492,"no swim",FALSE,2019-08-24
2017-08-24,"MNY",233.917668494694,"no swim",FALSE,2019-08-24
2017-08-24,"PEB",71.3040983186401,"swim",FALSE,2019-08-24
2017-08-24,"PRB",937.034427294118,"no swim",FALSE,2019-08-24
2017-08-24,"WBO",1000,"no swim",FALSE,2019-08-24
2017-08-25,"BRT",132.445186586981,"swim",FALSE,2019-08-25
2017-08-25,"MNY",48.913822841296,"swim",FALSE,2019-08-25
2017-08-25,"PEB",226.239051647037,"no swim",FALSE,2019-08-25
2017-08-25,"PRB",263.221841695898,"no swim",FALSE,2019-08-25
2017-08-25,"WBO",24.9146187923103,"swim",FALSE,2019-08-25
2017-08-26,"BRT",51.4352079675504,"swim",FALSE,2019-08-26
2017-08-26,"MNY",63.4649155921835,"swim",FALSE,2019-08-26
2017-08-26,"PEB",58.1624460440399,"swim",FALSE,2019-08-26
2017-08-26,"PRB",38.6636408986353,"swim",FALSE,2019-08-26
2017-08-26,"WBO",27.5945932292243,"swim",FALSE,2019-08-26
2017-08-27,"BRT",19.3318204493176,"swim",FALSE,2019-08-27
2017-08-27,"MNY",62.7383731554764,"swim",FALSE,2019-08-27
2017-08-27,"PEB",29.1369345857619,"swim",FALSE,2019-08-27
2017-08-27,"PRB",33.4695488283209,"swim",FALSE,2019-08-27
2017-08-27,"WBO",14.011310323534,"swim",FALSE,2019-08-27
2018-06-16,"BRT",13.1950791077289,"swim",FALSE,2019-06-16
2018-06-16,"MNY",27.8651802273122,"swim",FALSE,2019-06-16
2018-06-16,"PEB",47.8938895318699,"swim",FALSE,2019-06-16
2018-06-16,"PRB",119.764509649019,"swim",FALSE,2019-06-16
2018-06-16,"WBO",18.881750225898,"swim",FALSE,2019-06-16
2018-06-17,"BRT",261.056433773165,"no swim",FALSE,2019-06-17
2018-06-17,"MNY",22.3685382944029,"swim",FALSE,2019-06-17
2018-06-17,"PEB",32.0086866888094,"swim",FALSE,2019-06-17
2018-06-17,"PRB",49.9839897501586,"swim",FALSE,2019-06-17
2018-06-17,"WBO",18.881750225898,"swim",FALSE,2019-06-17
2018-06-18,"BRT",15.157165665104,"swim",FALSE,2019-06-18
2018-06-18,"MNY",15.157165665104,"swim",FALSE,2019-06-18
2018-06-18,"PEB",26.3071686525871,"swim",FALSE,2019-06-18
2018-06-18,"PRB",32.4534222319921,"swim",FALSE,2019-06-18
2018-06-18,"WBO",13.1950791077289,"swim",FALSE,2019-06-18
2018-06-19,"BRT",16.4375182951723,"swim",FALSE,2019-06-19
2018-06-19,"MNY",16.4375182951723,"swim",FALSE,2019-06-19
2018-06-19,"PEB",20.9127910518255,"swim",FALSE,2019-06-19
2018-06-19,"PRB",35.4517440681049,"swim",FALSE,2019-06-19
2018-06-19,"WBO",36.7683257450509,"swim",FALSE,2019-06-19
2018-06-20,"BRT",16.4375182951723,"swim",FALSE,2019-06-20
2018-06-20,"MNY",22.6793315526605,"swim",FALSE,2019-06-20
2018-06-20,"PEB",32.4534222319921,"swim",FALSE,2019-06-20
2018-06-20,"PRB",139.738403640882,"swim",FALSE,2019-06-20
2018-06-20,"WBO",21.8672414788656,"swim",FALSE,2019-06-20
2018-06-21,"BRT",27.0192007704123,"swim",FALSE,2019-06-21
2018-06-21,"MNY",51.7903171002935,"swim",FALSE,2019-06-21
2018-06-21,"PEB",23.5215804504935,"swim",FALSE,2019-06-21
2018-06-21,"PRB",53.0456600927507,"swim",FALSE,2019-06-21
2018-06-21,"WBO",32.4534222319921,"swim",FALSE,2019-06-21
2018-06-22,"BRT",12.4573093961552,"swim",FALSE,2019-06-22
2018-06-22,"MNY",30.2190013558563,"swim",FALSE,2019-06-22
2018-06-22,"PEB",24.9146187923103,"swim",FALSE,2019-06-22
2018-06-22,"PRB",32.4534222319921,"swim",FALSE,2019-06-22
2018-06-22,"WBO",13.1950791077289,"swim",FALSE,2019-06-22
2018-06-23,"BRT",13.1950791077289,"swim",FALSE,2019-06-23
2018-06-23,"MNY",15.157165665104,"swim",FALSE,2019-06-23
2018-06-23,"PEB",22.6793315526605,"swim",FALSE,2019-06-23
2018-06-23,"PRB",36.4112840605216,"swim",FALSE,2019-06-23
2018-06-23,"WBO",16.4375182951723,"swim",FALSE,2019-06-23
2018-06-24,"BRT",15.157165665104,"swim",FALSE,2019-06-24
2018-06-24,"MNY",18.881750225898,"swim",FALSE,2019-06-24
2018-06-24,"PEB",15.8489319246111,"swim",FALSE,2019-06-24
2018-06-24,"PRB",31.6978638492223,"swim",FALSE,2019-06-24
2018-06-24,"WBO",34.460950649911,"swim",FALSE,2019-06-24
2018-06-25,"BRT",15.8489319246111,"swim",FALSE,2019-06-25
2018-06-25,"MNY",14.3096908110526,"swim",FALSE,2019-06-25
2018-06-25,"PEB",16.4375182951723,"swim",FALSE,2019-06-25
2018-06-25,"PRB",40.8246632357622,"swim",FALSE,2019-06-25
2018-06-25,"WBO",55.3264746889037,"swim",FALSE,2019-06-25
2018-06-26,"BRT",10,"swim",FALSE,2019-06-26
2018-06-26,"MNY",22.6793315526605,"swim",FALSE,2019-06-26
2018-06-26,"PEB",39.2875701740546,"swim",FALSE,2019-06-26
2018-06-26,"PRB",39.4870097166964,"swim",FALSE,2019-06-26
2018-06-26,"WBO",27.5945932292243,"swim",FALSE,2019-06-26
2018-06-27,"BRT",16.4375182951723,"swim",FALSE,2019-06-27
2018-06-27,"MNY",22.9739670999407,"swim",FALSE,2019-06-27
2018-06-27,"PEB",13.7972966146121,"swim",FALSE,2019-06-27
2018-06-27,"PRB",36.5018605135923,"swim",FALSE,2019-06-27
2018-06-27,"WBO",38.4464156815852,"swim",FALSE,2019-06-27
2018-06-28,"BRT",14.3096908110526,"swim",FALSE,2019-06-28
2018-06-28,"MNY",22.6793315526605,"swim",FALSE,2019-06-28
2018-06-28,"PEB",20.9127910518255,"swim",FALSE,2019-06-28
2018-06-28,"PRB",45.3586631053211,"swim",FALSE,2019-06-28
2018-06-28,"WBO",29.9255573947769,"swim",FALSE,2019-06-28
2018-06-29,"BRT",14.3096908110526,"swim",FALSE,2019-06-29
2018-06-29,"MNY",23.7144060977931,"swim",FALSE,2019-06-29
2018-06-29,"PEB",10,"swim",FALSE,2019-06-29
2018-06-29,"PRB",29.5417693906278,"swim",FALSE,2019-06-29
2018-06-29,"WBO",14.3096908110526,"swim",FALSE,2019-06-29
2018-06-30,"BRT",14.3096908110526,"swim",FALSE,2019-06-30
2018-06-30,"MNY",29.1369345857619,"swim",FALSE,2019-06-30
2018-06-30,"PEB",19.7435048583482,"swim",FALSE,2019-06-30
2018-06-30,"PRB",40.7596554802961,"swim",FALSE,2019-06-30
2018-06-30,"WBO",35.6520491593201,"swim",FALSE,2019-06-30
2018-07-01,"BRT",16.4375182951723,"swim",FALSE,2019-07-01
2018-07-01,"MNY",18.2056420302608,"swim",FALSE,2019-07-01
2018-07-01,"PEB",18.881750225898,"swim",FALSE,2019-07-01
2018-07-01,"PRB",33.658654363386,"swim",FALSE,2019-07-01
2018-07-01,"WBO",56.7381884223914,"swim",FALSE,2019-07-01
2018-07-02,"BRT",39.4870097166964,"swim",FALSE,2019-07-02
2018-07-02,"MNY",31.291346445319,"swim",FALSE,2019-07-02
2018-07-02,"PEB",11.4869835499704,"swim",FALSE,2019-07-02
2018-07-02,"PRB",20.9127910518255,"swim",FALSE,2019-07-02
2018-07-02,"WBO",64.7027308468769,"swim",FALSE,2019-07-02
2018-07-03,"BRT",11.4869835499704,"swim",FALSE,2019-07-03
2018-07-03,"MNY",11.4869835499704,"swim",FALSE,2019-07-03
2018-07-03,"PEB",20.9127910518255,"swim",FALSE,2019-07-03
2018-07-03,"PRB",26.0517108469735,"swim",FALSE,2019-07-03
2018-07-03,"WBO",38.6636408986353,"swim",FALSE,2019-07-03
2018-07-04,"BRT",23.3894283742802,"swim",FALSE,2019-07-04
2018-07-04,"MNY",24.9146187923103,"swim",FALSE,2019-07-04
2018-07-04,"PEB",18.881750225898,"swim",FALSE,2019-07-04
2018-07-04,"PRB",207.525892441337,"no swim",FALSE,2019-07-04
2018-07-04,"WBO",812.372895541555,"no swim",FALSE,2019-07-04
2018-07-05,"BRT",258.144951767051,"no swim",FALSE,2019-07-05
2018-07-05,"MNY",13.1950791077289,"swim",FALSE,2019-07-05
2018-07-05,"PEB",118.636009276675,"swim",FALSE,2019-07-05
2018-07-05,"PRB",159.305023926603,"swim",FALSE,2019-07-05
2018-07-05,"WBO",42.8225473667665,"swim",FALSE,2019-07-05
2018-07-06,"BRT",187.918904155699,"swim",FALSE,2019-07-06
2018-07-06,"MNY",19.0365393871588,"swim",FALSE,2019-07-06
2018-07-06,"PEB",57.4349177498517,"swim",FALSE,2019-07-06
2018-07-06,"PRB",58.2738691715238,"swim",FALSE,2019-07-06
2018-07-06,"WBO",40.9534502215844,"swim",FALSE,2019-07-06
2018-07-07,"BRT",143.934186267675,"swim",FALSE,2019-07-07
2018-07-07,"MNY",10,"swim",FALSE,2019-07-07
2018-07-07,"PEB",29.3015605158352,"swim",FALSE,2019-07-07
2018-07-07,"PRB",55.0156321196687,"swim",FALSE,2019-07-07
2018-07-07,"WBO",27.5945932292243,"swim",FALSE,2019-07-07
2018-07-08,"BRT",14.3096908110526,"swim",FALSE,2019-07-08
2018-07-08,"MNY",10,"swim",FALSE,2019-07-08
2018-07-08,"PEB",39.4870097166964,"swim",FALSE,2019-07-08
2018-07-08,"PRB",29.3015605158352,"swim",FALSE,2019-07-08
2018-07-08,"WBO",71.3040983186401,"swim",FALSE,2019-07-08
2018-07-09,"BRT",45.4995312317806,"swim",FALSE,2019-07-09
2018-07-09,"MNY",15.157165665104,"swim",FALSE,2019-07-09
2018-07-09,"PEB",12.4573093961552,"swim",FALSE,2019-07-09
2018-07-09,"PRB",31.7767152314644,"swim",FALSE,2019-07-09
2018-07-09,"WBO",39.5852373231868,"swim",FALSE,2019-07-09
2018-07-10,"BRT",11.4869835499704,"swim",FALSE,2019-07-10
2018-07-10,"MNY",12.4573093961552,"swim",FALSE,2019-07-10
2018-07-10,"PEB",11.4869835499704,"swim",FALSE,2019-07-10
2018-07-10,"PRB",32.4534222319921,"swim",FALSE,2019-07-10
2018-07-10,"WBO",53.7347957957133,"swim",FALSE,2019-07-10
2018-07-11,"BRT",10,"swim",FALSE,2019-07-11
2018-07-11,"MNY",11.4869835499704,"swim",FALSE,2019-07-11
2018-07-11,"PEB",13.1950791077289,"swim",FALSE,2019-07-11
2018-07-11,"PRB",29.9255573947769,"swim",FALSE,2019-07-11
2018-07-11,"WBO",125.476746310953,"swim",FALSE,2019-07-11
2018-07-12,"BRT",11.4869835499704,"swim",FALSE,2019-07-12
2018-07-12,"MNY",10,"swim",FALSE,2019-07-12
2018-07-12,"PEB",21.689435423954,"swim",FALSE,2019-07-12
2018-07-12,"PRB",29.3015605158352,"swim",FALSE,2019-07-12
2018-07-12,"WBO",22.3685382944029,"swim",FALSE,2019-07-12
2018-07-13,"BRT",10,"swim",FALSE,2019-07-13
2018-07-13,"MNY",26.0517108469735,"swim",FALSE,2019-07-13
2018-07-13,"PEB",11.4869835499704,"swim",FALSE,2019-07-13
2018-07-13,"PRB",21.4112736833832,"swim",FALSE,2019-07-13
2018-07-13,"WBO",57.8515502401576,"swim",FALSE,2019-07-13
2018-07-14,"BRT",11.4869835499704,"swim",FALSE,2019-07-14
2018-07-14,"MNY",57.2163868639355,"swim",FALSE,2019-07-14
2018-07-14,"PEB",18.881750225898,"swim",FALSE,2019-07-14
2018-07-14,"PRB",26.0517108469735,"swim",FALSE,2019-07-14
2018-07-14,"WBO",20.4767251107922,"swim",FALSE,2019-07-14
2018-07-15,"BRT",14.3096908110526,"swim",FALSE,2019-07-15
2018-07-15,"MNY",25.5084900125158,"swim",FALSE,2019-07-15
2018-07-15,"PEB",10,"swim",FALSE,2019-07-15
2018-07-15,"PRB",25.5084900125158,"swim",FALSE,2019-07-15
2018-07-15,"WBO",31.7767152314644,"swim",FALSE,2019-07-15
2018-07-16,"BRT",45.7305051927326,"swim",FALSE,2019-07-16
2018-07-16,"MNY",15.157165665104,"swim",FALSE,2019-07-16
2018-07-16,"PEB",10,"swim",FALSE,2019-07-16
2018-07-16,"PRB",14.3096908110526,"swim",FALSE,2019-07-16
2018-07-16,"WBO",107.841828241866,"swim",FALSE,2019-07-16
2018-07-17,"BRT",58.0642455024407,"swim",FALSE,2019-07-17
2018-07-17,"MNY",61.2777412560081,"swim",FALSE,2019-07-17
2018-07-17,"PEB",11.4869835499704,"swim",FALSE,2019-07-17
2018-07-17,"PRB",60.2479423344736,"swim",FALSE,2019-07-17
2018-07-17,"WBO",62.3858880710583,"swim",FALSE,2019-07-17
2018-07-18,"BRT",102.350841805465,"swim",FALSE,2019-07-18
2018-07-18,"MNY",24.9146187923103,"swim",FALSE,2019-07-18
2018-07-18,"PEB",10,"swim",FALSE,2019-07-18
2018-07-18,"PRB",57.7079962362885,"swim",FALSE,2019-07-18
2018-07-18,"WBO",144.514534558768,"swim",FALSE,2019-07-18
2018-07-19,"BRT",17.4110112659225,"swim",FALSE,2019-07-19
2018-07-19,"MNY",13.1950791077289,"swim",FALSE,2019-07-19
2018-07-19,"PEB",17.82602457966,"swim",FALSE,2019-07-19
2018-07-19,"PRB",173.918168793008,"swim",FALSE,2019-07-19
2018-07-19,"WBO",22.6793315526605,"swim",FALSE,2019-07-19
2018-07-20,"BRT",18.2056420302608,"swim",FALSE,2019-07-20
2018-07-20,"MNY",56.1872278344131,"swim",FALSE,2019-07-20
2018-07-20,"PEB",16.4375182951723,"swim",FALSE,2019-07-20
2018-07-20,"PRB",46.0861997519527,"swim",FALSE,2019-07-20
2018-07-20,"WBO",27.5945932292243,"swim",FALSE,2019-07-20
2018-07-21,"BRT",10,"swim",FALSE,2019-07-21
2018-07-21,"MNY",26.3901582154579,"swim",FALSE,2019-07-21
2018-07-21,"PEB",11.4869835499704,"swim",FALSE,2019-07-21
2018-07-21,"PRB",29.9255573947769,"swim",FALSE,2019-07-21
2018-07-21,"WBO",15.157165665104,"swim",FALSE,2019-07-21
2018-07-22,"BRT",10,"swim",FALSE,2019-07-22
2018-07-22,"MNY",29.5417693906278,"swim",FALSE,2019-07-22
2018-07-22,"PEB",16.4375182951723,"swim",FALSE,2019-07-22
2018-07-22,"PRB",16.4375182951723,"swim",FALSE,2019-07-22
2018-07-22,"WBO",10,"swim",FALSE,2019-07-22
2018-07-23,"BRT",11.4869835499704,"swim",FALSE,2019-07-23
2018-07-23,"MNY",15.157165665104,"swim",FALSE,2019-07-23
2018-07-23,"PEB",519.367691389842,"swim",FALSE,2019-07-23
2018-07-23,"PRB",64.0744299507361,"swim",FALSE,2019-07-23
2018-07-23,"WBO",27.0192007704123,"swim",FALSE,2019-07-23
2018-07-24,"BRT",11.4869835499704,"no swim",TRUE,2019-07-24
2018-07-24,"MNY",53.345372167932,"no swim",TRUE,2019-07-24
2018-07-24,"PEB",44.7769492694043,"no swim",TRUE,2019-07-24
2018-07-24,"PRB",53.0456600927507,"no swim",TRUE,2019-07-24
2018-07-24,"WBO",58.2738691715238,"no swim",TRUE,2019-07-24
2018-07-25,"BRT",51.0169800250316,"no swim",TRUE,2019-07-25
2018-07-25,"MNY",210.427980345813,"no swim",FALSE,2019-07-25
2018-07-25,"PEB",135.023875672194,"no swim",TRUE,2019-07-25
2018-07-25,"PRB",327.362360837707,"no swim",FALSE,2019-07-25
2018-07-25,"WBO",32.4534222319921,"no swim",TRUE,2019-07-25
2018-07-26,"BRT",24.9146187923103,"no swim",TRUE,2019-07-26
2018-07-26,"MNY",933.795269993701,"no swim",FALSE,2019-07-26
2018-07-26,"PEB",1000,"no swim",FALSE,2019-07-26
2018-07-26,"PRB",465.402604498229,"no swim",FALSE,2019-07-26
2018-07-26,"WBO",252.93391587602,"no swim",FALSE,2019-07-26
2018-07-27,"BRT",11.4869835499704,"swim",FALSE,2019-07-27
2018-07-27,"MNY",275.988745813679,"no swim",FALSE,2019-07-27
2018-07-27,"PEB",211.253943602415,"no swim",FALSE,2019-07-27
2018-07-27,"PRB",1000,"no swim",FALSE,2019-07-27
2018-07-27,"WBO",110.372982821505,"swim",FALSE,2019-07-27
2018-07-28,"BRT",278.332612658069,"no swim",FALSE,2019-07-28
2018-07-28,"MNY",256.708877652767,"no swim",FALSE,2019-07-28
2018-07-28,"PEB",907.168537196464,"no swim",FALSE,2019-07-28
2018-07-28,"PRB",441.485298094946,"no swim",FALSE,2019-07-28
2018-07-28,"WBO",42.2357152993351,"swim",FALSE,2019-07-28
2018-07-29,"BRT",37.2791927319135,"swim",FALSE,2019-07-29
2018-07-29,"MNY",69.1752974804457,"swim",FALSE,2019-07-29
2018-07-29,"PEB",249.387392241812,"no swim",FALSE,2019-07-29
2018-07-29,"PRB",174.684357800652,"swim",FALSE,2019-07-29
2018-07-29,"WBO",52.103421693947,"swim",FALSE,2019-07-29
2018-07-30,"BRT",92.7503281815108,"swim",FALSE,2019-07-30
2018-07-30,"MNY",35.1948202893552,"swim",FALSE,2019-07-30
2018-07-30,"PEB",98.6251097710336,"swim",FALSE,2019-07-30
2018-07-30,"PRB",130.396647812558,"swim",FALSE,2019-07-30
2018-07-30,"WBO",34.9970840622773,"swim",FALSE,2019-07-30
2018-07-31,"BRT",16.4375182951723,"swim",FALSE,2019-07-31
2018-07-31,"MNY",59.3953425864091,"swim",FALSE,2019-07-31
2018-07-31,"PEB",67.4878522295951,"swim",FALSE,2019-07-31
2018-07-31,"PRB",77.6468269100591,"swim",FALSE,2019-07-31
2018-07-31,"WBO",41.1226851224625,"swim",FALSE,2019-07-31
2018-08-01,"BRT",10,"swim",FALSE,2019-08-01
2018-08-01,"MNY",82.4125370113871,"swim",FALSE,2019-08-01
2018-08-01,"PEB",29.9255573947769,"swim",FALSE,2019-08-01
2018-08-01,"PRB",52.6143373051742,"swim",FALSE,2019-08-01
2018-08-01,"WBO",17.82602457966,"swim",FALSE,2019-08-01
2018-08-02,"BRT",15.157165665104,"swim",FALSE,2019-08-02
2018-08-02,"MNY",56.1872278344131,"swim",FALSE,2019-08-02
2018-08-02,"PEB",64.2161889253264,"swim",FALSE,2019-08-02
2018-08-02,"PRB",39.7307752111093,"swim",FALSE,2019-08-02
2018-08-02,"WBO",53.9253495009487,"swim",FALSE,2019-08-02
2018-08-03,"BRT",28.8539981181443,"swim",FALSE,2019-08-03
2018-08-03,"MNY",61.8786183886527,"swim",FALSE,2019-08-03
2018-08-03,"PEB",131.763948168238,"swim",FALSE,2019-08-03
2018-08-03,"PRB",39.7307752111093,"swim",FALSE,2019-08-03
2018-08-03,"WBO",1000,"no swim",FALSE,2019-08-03
2018-08-04,"BRT",11.4869835499704,"swim",FALSE,2019-08-04
2018-08-04,"MNY",20,"swim",FALSE,2019-08-04
2018-08-04,"PEB",51.331923583647,"swim",FALSE,2019-08-04
2018-08-04,"PRB",86.0756602282385,"swim",FALSE,2019-08-04
2018-08-04,"WBO",18.881750225898,"swim",FALSE,2019-08-04
2018-08-05,"BRT",16.4375182951723,"swim",FALSE,2019-08-05
2018-08-05,"MNY",171.477129626247,"swim",FALSE,2019-08-05
2018-08-05,"PEB",239.011567735219,"no swim",FALSE,2019-08-05
2018-08-05,"PRB",58.2738691715238,"swim",FALSE,2019-08-05
2018-08-05,"WBO",21.689435423954,"swim",FALSE,2019-08-05
2018-08-06,"BRT",64.0744299507361,"swim",FALSE,2019-08-06
2018-08-06,"MNY",41.1226851224625,"swim",FALSE,2019-08-06
2018-08-06,"PEB",197.371828894377,"swim",FALSE,2019-08-06
2018-08-06,"PRB",44.4128606984584,"swim",FALSE,2019-08-06
2018-08-06,"WBO",41.6940525104117,"swim",FALSE,2019-08-06
2018-08-07,"BRT",16.7027765233481,"swim",FALSE,2019-08-07
2018-08-07,"MNY",20.9127910518255,"no swim",TRUE,2019-08-07
2018-08-07,"PEB",23.5215804504935,"no swim",TRUE,2019-08-07
2018-08-07,"PRB",46.1789292741588,"no swim",TRUE,2019-08-07
2018-08-07,"WBO",30.314331330208,"swim",FALSE,2019-08-07
2018-08-08,"BRT",130.350127412626,"swim",FALSE,2019-08-08
2018-08-08,"MNY",523.533876866859,"no swim",FALSE,2019-08-08
2018-08-08,"PEB",212.685135702933,"no swim",FALSE,2019-08-08
2018-08-08,"PRB",135.991887898593,"swim",FALSE,2019-08-08
2018-08-08,"WBO",114.639171317376,"swim",FALSE,2019-08-08
2018-08-09,"BRT",26.0517108469735,"swim",FALSE,2019-08-09
2018-08-09,"MNY",22.2064303492292,"swim",FALSE,2019-08-09
2018-08-09,"PEB",193.136861474013,"swim",FALSE,2019-08-09
2018-08-09,"PRB",175.85255062015,"swim",FALSE,2019-08-09
2018-08-09,"WBO",38.9458872246067,"swim",FALSE,2019-08-09
2018-08-10,"BRT",18.881750225898,"swim",FALSE,2019-08-10
2018-08-10,"MNY",45.6386761277582,"swim",FALSE,2019-08-10
2018-08-10,"PEB",64.7027308468769,"swim",FALSE,2019-08-10
2018-08-10,"PRB",69.4869105371577,"swim",FALSE,2019-08-10
2018-08-10,"WBO",78.5478383469541,"swim",FALSE,2019-08-10
2018-08-11,"BRT",34.3754385517496,"swim",FALSE,2019-08-11
2018-08-11,"MNY",31.291346445319,"swim",FALSE,2019-08-11
2018-08-11,"PEB",63.5534304629287,"swim",FALSE,2019-08-11
2018-08-11,"PRB",68.9219012998221,"swim",FALSE,2019-08-11
2018-08-11,"WBO",41.2891791733337,"swim",FALSE,2019-08-11
2018-08-12,"BRT",20.9127910518255,"swim",FALSE,2019-08-12
2018-08-12,"MNY",48.2090081011309,"swim",FALSE,2019-08-12
2018-08-12,"PEB",80.6021936935699,"swim",FALSE,2019-08-12
2018-08-12,"PRB",31.291346445319,"swim",FALSE,2019-08-12
2018-08-12,"WBO",48.8788343771227,"swim",FALSE,2019-08-12
2018-08-13,"BRT",10,"swim",FALSE,2019-08-13
2018-08-13,"MNY",23.5215804504935,"swim",FALSE,2019-08-13
2018-08-13,"PEB",383.828461165278,"no swim",FALSE,2019-08-13
2018-08-13,"PRB",32.8750365903445,"swim",FALSE,2019-08-13
2018-08-13,"WBO",480.208044404564,"no swim",FALSE,2019-08-13
2018-08-14,"BRT",102.350841805465,"swim",FALSE,2019-08-14
2018-08-14,"MNY",24.0224886796286,"swim",FALSE,2019-08-14
2018-08-14,"PEB",69.1752974804457,"swim",FALSE,2019-08-14
2018-08-14,"PRB",32.4534222319921,"swim",FALSE,2019-08-14
2018-08-14,"WBO",21.689435423954,"swim",FALSE,2019-08-14
2018-08-15,"BRT",19.7435048583482,"swim",FALSE,2019-08-15
2018-08-15,"MNY",18.881750225898,"swim",FALSE,2019-08-15
2018-08-15,"PEB",241.995475453775,"no swim",FALSE,2019-08-15
2018-08-15,"PRB",23.5215804504935,"swim",FALSE,2019-08-15
2018-08-15,"WBO",59.6629000083781,"swim",FALSE,2019-08-15
2018-08-16,"BRT",42.8225473667665,"swim",FALSE,2019-08-16
2018-08-16,"MNY",20.9127910518255,"swim",FALSE,2019-08-16
2018-08-16,"PEB",68.9219012998221,"swim",FALSE,2019-08-16
2018-08-16,"PRB",37.6447449532735,"swim",FALSE,2019-08-16
